EXT_SOURCE_2,EXT_SOURCE_3,PAYMENT_RATE,DAYS_BIRTH,EXT_SOURCE_1,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,INSTAL_DBD_MEAN,ANNUITY_INCOME_PERC,AMT_ANNUITY,DAYS_LAST_PHONE_CHANGE,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,REGION_POPULATION_RELATIVE,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INCOME_CREDIT_PERC,INSTAL_AMT_PAYMENT_MIN,CLOSED_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,PREV_APP_CREDIT_PERC_VAR,INSTAL_DBD_MAX,INSTAL_DBD_SUM,BURO_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_MAX,INCOME_PER_PERSON,PREV_HOUR_APPR_PROCESS_START_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MEAN,POS_NAME_CONTRACT_STATUS_Active_MEAN,ACTIVE_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_UPDATE_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_APP_CREDIT_PERC_MEAN,INSTAL_AMT_PAYMENT_MEAN,INSTAL_DPD_MEAN,PREV_AMT_ANNUITY_MIN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,INSTAL_AMT_INSTALMENT_MAX,HOUR_APPR_PROCESS_START,TOTALAREA_MODE,INSTAL_PAYMENT_PERC_VAR,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_YIELD_GROUP_middle_MEAN,PREV_RATE_DOWN_PAYMENT_MEAN,TARGET
0.16771898,0.27500036,0.042496424,-52,0.5021294,-648.0,-1491.0,-40,10.125,0.15848333,42790.5,-104.0,-13.0,0.025164,-1298.0,0.26814443,0.315,-753.0,199.0,0.007919888,22.0,162.0,921215.75,-571.0,-104.0,90000.0,13.333333,2774.175,187094.5,0.8125,307208.47,-687.0,6.0,1.0528859,12869.918,2.5625,9049.815,0.0,25270.02,13,0.0909,0.1999536,0.6666667,0.33333334,0.078557715,0
0.025920251,0.5108563,0.051379412,-68,0.041419514,-1847.0,-10810.0,87,12.814815,0.20604545,20398.5,0.0,-132.19705,0.003813,-512.0,0.2493596,9.18,-907.4482,1011.9233,0.0050117723,26.0,346.0,490517.25,774.7538,-416.93738,49500.0,9.0,5242.4604,257651.02,0.9,307208.47,-827.34595,9.0,1.0610523,7921.342,3.148148,7119.18,0.5,21412.484,9,0.0694,0.19894275,0.5,1.0,0.10445293,0
0.11959823,0.6848277,0.028876957,66,0.5021294,-6597.0,-2761.0,-35,12.26564,0.097097196,17280.0,-2.0,-24.0,0.020713,-327.7884,0.2974026,5198.1606,-1773.0,1463.0,0.07275849,37.84903,390.6451,942564.5,-632.0,-400.0,88983.0,12.661583,0.0,0.0,0.90468615,307208.47,-584.0,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,17,0.1025479,20770.508,0.47940668,0.25491133,0.08192415,0
0.7659889,0.5108563,0.097915195,73,0.9017443,-920.0,-3141.0,-70,13.037974,0.13855,24939.0,-1565.0,-132.19705,0.072508,-23.0,0.7067138,0.405,-907.4482,1011.9233,0.0050942893,58.0,1030.0,490517.25,774.7538,-416.93738,180000.0,14.833333,5242.4604,257651.02,0.9411765,307208.47,-827.34595,15.2,1.0042107,12538.507,0.87341774,11223.765,0.6666667,59800.996,14,0.0542,0.13328186,0.33333334,0.33333334,0.036310147,0
0.46476611,0.28224844,0.05,74,0.36885947,-1245.0,-2212.0,-27,5.857143,0.071428575,9000.0,-864.0,-16.0,0.02461,-357.0,0.7,4727.205,-433.0,71.0,0.021942226,14.0,164.0,9660.5,-99.0,-294.0,126000.0,14.6,0.0,25328.88,0.9032258,307208.47,-93.0,9.333333,1.0026364,9854.106,0.0,4733.685,0.0,13332.33,9,0.2282,0.0,0.6,0.4,0.09396164,0
0.41563672,0.30927536,0.098,13,0.5021294,-2384.1423,-12718.0,-50,8.421053,0.16333333,22050.0,-1620.0,-13.5,0.01452,-164.0,0.6,3351.06,-512.0,567.0,0.004596259,26.0,800.0,645706.1,31061.0,-164.0,135000.0,11.0,5242.4604,74074.05,0.94949496,95048.0,-657.7,22.8,0.95485824,14790.498,0.0,3387.285,0.4,113750.51,10,0.0727,0.0,0.2,0.4,0.050743055,0
0.66189665,0.59197664,0.032420702,11,0.5021294,-2151.0,-1200.0,124,4.4,0.25330436,26217.0,-2660.0,-623.0,0.031329,-2655.0,0.1279911,3192.66,-752.0,-1605.0,0.07275849,12.0,44.0,698141.4,1074.0,-2724.0,25875.0,12.661583,0.0,124877.586,0.85714287,307208.47,-770.8571,14.530787,0.96875226,3575.529,0.0,7864.341,0.2845134,6771.51,15,0.1025479,0.0,0.47940668,0.25491133,0.08192415,0
0.2016752,0.82770264,0.04424,58,0.5021294,-6324.0,-12112.0,-36,51.65,0.26544,29862.0,0.0,-132.19705,0.010966,-276.0,0.16666667,3162.96,-907.4482,1011.9233,0.0061476342,173.0,1033.0,490517.25,774.7538,-416.93738,56250.0,11.0,5242.4604,257651.02,0.95454544,307208.47,-827.34595,20.0,0.9178837,13472.361,0.0,2877.84,0.5,146433.69,10,0.0453,0.0,0.5,0.0,0.028249031,0
0.003646005,0.344155,0.048105113,-55,0.5021294,-120.0,-5175.0,-125,16.375,0.28832144,36328.5,-539.0,-12.0,0.007274,-307.0,0.16684543,6184.035,-238.0,581.0,0.016564904,27.0,131.0,258981.58,-55.0,-150.0,63000.0,13.5,0.0,310365.0,0.8888889,288800.0,-415.0,8.0,1.091008,6184.35,0.0,6184.395,0.0,6184.395,13,0.1025479,0.0,1.0,0.0,0.10812846,0
0.2635466,0.5108563,0.03896923,-98,0.229663,-864.0,-339.0,78,11.75,0.16886666,22797.0,-1386.0,-132.19705,0.008068,-23.0,0.23076923,4185.585,-907.4482,1011.9233,0.0058355937,27.0,188.0,490517.25,774.7538,-416.93738,45000.0,6.571429,5242.4604,257651.02,0.8947368,307208.47,-827.34595,7.5,0.9667298,7794.703,0.0,4185.585,0.0,15640.515,5,0.1025479,0.0,0.5714286,0.14285715,0.05213617,0
0.59166676,0.6496203,0.0700496,-81,0.5021294,-2384.1423,-1043.0,50,11.833333,0.38808694,20083.5,-187.0,-64.0,0.031329,-17.0,0.18049975,14145.39,-706.0,-10.0,0.0,14.0,71.0,565621.56,-341.0,-375.0,25875.0,8.75,0.0,94398.69,0.9896907,307208.47,-1190.1428,6.0,1.0,14146.215,0.0,14146.38,0.25,14146.38,9,0.1025479,0.0,0.5,0.25,0.0,0
0.5485584,0.5108563,0.1136321,53,0.47078177,-525.0,-2159.0,72,12.5,0.050458334,27247.5,-358.0,-132.19705,0.018029,-187.0,2.2519987,28026.135,-907.4482,1011.9233,0.068376034,19.0,75.0,490517.25,774.7538,-416.93738,180000.0,11.0,5242.4604,257651.02,0.85714287,307208.47,-827.34595,3.0,1.1849,28026.773,0.0,2250.0,1.0,28026.9,11,0.5318,0.0,0.0,0.0,0.3172006,0
0.30629203,0.5108563,0.05127226,83,0.5021294,-1062.0,-4102.0,-93,11.485714,0.1745,31410.0,0.0,-132.19705,0.018029,-662.0,0.2938238,4852.17,-907.4482,1011.9233,0.009691361,45.0,402.0,490517.25,774.7538,-416.93738,45000.0,10.0,5242.4604,257651.02,0.875,307208.47,-827.34595,10.4,1.0671,11742.953,0.0,4907.7,0.6,58614.797,8,0.1025479,0.0,0.0,0.4,0.10495747,1
0.08841764,0.6561584,0.032257427,9,0.5021294,-148.0,-8891.0,113,18.0,0.19164705,14661.0,-524.0,-614.0,0.00733,-349.0,0.16831683,8825.22,-990.0,-1335.0,0.07275849,28.0,108.0,543328.0,-624.0,-2440.0,38250.0,16.0,4832.831,47248.98,0.85714287,307208.47,-1675.0,6.0,0.9498115,8827.357,0.0,8827.785,0.0,8827.785,10,0.1885,0.0,1.0,0.0,0.0,0
0.38849676,0.5108563,0.05,-59,0.7790116,-1996.0,-580.0,12,5.173913,0.057142857,9000.0,-252.0,-132.19705,0.010147,-9.0,0.875,618.75,-907.4482,1011.9233,0.0,29.0,119.0,490517.25,774.7538,-416.93738,78750.0,15.6,5242.4604,257651.02,0.95238096,307208.47,-827.34595,30.0,1.0,44088.08,0.82608694,9112.95,0.0,322825.78,9,0.1025479,3.4203484,0.6,0.0,0.0,0
0.5871685,0.3077367,0.10821273,-67,0.5021294,-681.0,-5105.0,102,0.16666667,0.17091429,26919.0,-441.0,-132.19705,0.04622,-394.0,0.6331404,21363.03,-22.0,1011.9233,0.01460837,1.0,1.0,109808.664,30975.0,-416.93738,78750.0,12.75,51963.75,1875137.9,0.85714287,307208.47,-192.25,21.0,0.8729154,21367.38,0.16666667,21368.25,0.25,21368.25,13,0.1085,0.0,0.75,0.25,0.0,0
0.6104725,0.31236538,0.08065,18,0.5021294,-544.0,-493.0,59,7.0454545,0.09678,21775.5,-287.0,-132.19705,0.026392,-16.0,0.8333333,33.165,-299.0,1011.9233,0.0026930457,30.0,155.0,10106.333,774.7538,-416.93738,112500.0,13.222222,5242.4604,30000.0,0.75,307208.47,-362.66666,30.0,1.0259473,9958.42,0.0,2250.0,0.11111111,73215.0,12,0.0211,0.033431023,0.5555556,0.22222222,0.10826275,0
0.6177326,0.5549468,0.032376,-41,0.5021294,-261.0,-5187.0,-63,13.780488,0.14716363,36423.0,-1519.0,-229.33333,0.0228,-258.0,0.22,63.09,-792.0,1558.0,0.065866254,30.0,565.0,463988.28,367.0,-266.0,123750.0,12.407408,0.0,442200.16,0.90909094,316225.34,-577.8333,49.77778,0.8510581,54122.02,0.09756097,2156.94,0.5185185,1053036.9,13,0.1025479,0.024301823,0.4074074,0.0,0.036303945,0
0.38377473,0.5108563,0.05,86,0.34884498,-823.0,-7722.0,-2,12.666667,0.075,10125.0,-691.0,-132.19705,0.020713,-523.0,0.6666667,22335.346,-2710.0,1011.9233,0.07275849,14.0,76.0,490517.25,8976.0,-416.93738,67500.0,14.0,20295.0,0.0,0.85714287,307208.47,-92.0,6.0,0.9463683,22374.87,0.0,22382.775,0.0,22382.775,8,0.1061,0.0,0.0,1.0,0.0941641,0
0.67209107,0.5108563,0.09349675,-116,0.7126752,-1298.0,-7569.0,73,4.1153846,0.10337,46516.5,-88.0,-169.0,0.072508,-37.0,0.90448624,8631.09,-1066.0,5.0,0.10158878,23.0,107.0,1551529.4,-884.0,-360.0,225000.0,14.666667,4765.005,91228.61,0.8965517,307208.47,-1678.5,11.333333,1.2367574,10424.75,0.0,8764.74,0.33333334,43204.86,18,0.1862,0.0,0.33333334,0.0,0.17232038,0
0.42353958,0.4365065,0.032259323,-6,0.49544176,-1677.0,-6002.0,-111,17.375,0.07729334,26086.5,-1490.0,-26.0,0.035792,-800.0,0.41736227,254.16,-609.0,88.0,0.07275849,40.0,417.0,147314.25,-351.0,-642.0,337500.0,18.0,3698.3813,169051.73,0.9583333,307208.47,-486.33334,24.0,0.83472556,8146.845,0.45833334,8160.21,0.0,15999.66,11,0.1025479,0.03904265,0.0,0.0,0.0,1
0.59495926,0.8193177,0.029385,-1,0.8010248,-2940.0,-4032.0,-15,9.111111,0.146925,26446.5,-1499.0,-132.19705,0.007114,-81.0,0.2,2541.78,-1189.0,1011.9233,0.1083432,23.0,164.0,231880.5,-1020.0,-416.93738,90000.0,15.25,5242.4604,19786.5,0.8181818,307208.47,-1105.0,20.5,1.1732892,9846.05,0.0,2546.28,0.75,28797.03,13,0.1141,0.0,0.25,0.25,0.17900774,0
0.3274546,0.79813725,0.052279305,106,0.5021294,-2384.1423,-4559.0,49,2.24,0.2752381,26010.0,0.0,-132.19705,0.020246,-21.0,0.1899421,20.655,-986.0,1011.9233,0.0029467903,29.0,224.0,550707.5,9966.0,-416.93738,94500.0,9.5,0.0,122451.43,0.84615386,307208.47,-1185.7142,6.0,0.8715515,1499.6115,0.0,1890.0,0.5,9840.06,9,0.1025479,0.0,0.5,0.0,0.07765881,0
0.5879475,0.5937176,0.057914987,64,0.5021294,-3409.0,-7953.0,51,15.789474,0.107366666,14494.5,-1289.0,-132.19705,0.00496,-10.0,0.5394131,2907.585,-1395.0,1011.9233,0.01357721,39.0,600.0,12.5,-1025.0,-416.93738,135000.0,14.727273,0.0,64917.0,0.8604651,307208.47,-1115.5,14.75,1.0429162,13599.148,0.0,2073.375,0.36363637,30137.086,15,0.1025479,0.0,0.6363636,0.45454547,0.14203182,0
0.7708375,0.49927202,0.05,-27,0.58975506,-5790.0,-2904.0,101,10.612904,0.1,22500.0,-1601.0,-26.0,0.010006,-570.0,0.5,7.38,-446.0,161.0,0.09300662,45.0,329.0,416223.16,1248.0,-446.0,75000.0,11.6,0.0,498381.7,0.85294116,509040.5,-446.0,10.0,1.1295701,20999.951,0.61290324,6990.93,0.6,359581.4,13,0.0994,0.062158916,0.2,0.0,0.13088088,0
0.61752605,0.6785677,0.0699625,109,0.5021294,-283.0,-6298.0,75,9.0,0.12437778,25186.5,-238.0,-1168.5,0.030755,-61.0,0.5625,56.115,-509.0,-2339.0,0.0012777686,32.0,180.0,761899.2,-203.0,-266.0,101250.0,13.5,0.0,63651.6,0.8888889,2863224.5,-975.0,3.3333333,0.97936213,9517.1875,8.25,12964.095,0.75,43658.46,17,0.0448,0.19223078,0.25,0.0,0.0,0
0.7477754,0.6594055,0.039830945,36,0.8095928,-4888.0,-2466.0,-125,4.3931623,0.13458,30280.5,-1766.0,-90.0,0.009334,-17.0,0.2959648,349.65,-1813.0,285.0,0.35696897,35.0,514.0,410382.9,-499.0,-797.0,75000.0,14.333333,5242.4604,340335.0,0.9,307208.47,-375.0,10.0,0.6811102,8817.721,0.8803419,4500.0,0.0,32086.89,12,0.0435,0.28688914,1.0,0.33333334,0.15339309,0
0.5468953,0.5108563,0.07299902,-94,0.5021294,-3115.0,-7293.0,99,10.396552,0.29793334,40221.0,-534.0,-132.19705,0.019689,-426.0,0.24501796,2.43,-907.4482,1011.9233,0.012742144,30.0,603.0,490517.25,774.7538,-416.93738,45000.0,13.5,5242.4604,257651.02,0.9375,307208.47,-827.34595,16.5,0.9159314,28565.541,0.9655172,10193.49,0.5,303558.47,9,0.0623,0.17490901,0.25,0.5,0.083807796,1
0.5685327,0.785052,0.04836162,69,0.5021294,-1017.0,-1176.0,36,8.65625,0.10132727,25078.5,-558.0,-132.19705,0.016612,-90.0,0.4772814,2.34,-936.0,1011.9233,0.004562786,19.0,277.0,467544.5,-753.0,-416.93738,123750.0,15.666667,0.0,24959.88,0.9230769,307208.47,-756.0,6.0,0.95223606,7268.102,0.625,2250.0,0.0,42750.0,14,0.1025479,0.07313566,1.0,0.33333334,0.0,0
0.14314961,0.5108563,0.05,91,0.5021294,-436.0,-8922.0,119,14.6,0.15,20250.0,-171.0,-132.19705,0.019689,-31.0,0.33333334,20880.494,-907.4482,1011.9233,0.07275849,20.0,73.0,490517.25,774.7538,-416.93738,67500.0,19.0,5242.4604,257651.02,1.0,307208.47,-827.34595,10.0,1.0,20880.494,0.0,20880.494,0.0,20880.494,10,0.1798,0.0,1.0,0.0,0.0,0
0.4307738,0.5108563,0.0668249,107,0.5021294,-652.0,-8826.0,107,6.7058825,0.20272,22806.0,-432.0,-132.19705,0.005144,-19.0,0.32964134,228.915,-907.4482,1011.9233,0.0,22.0,114.0,490517.25,774.7538,-416.93738,56250.0,15.5,5242.4604,257651.02,0.85714287,307208.47,-827.34595,3.0,1.0,22944.123,0.11764706,9000.0,0.5,187650.0,12,0.0342,0.0,0.0,0.0,0.0,0
0.18119603,0.5108563,0.0919481,-73,0.5021294,-1474.0,-9142.0,-92,11.651163,0.2854,51372.0,0.0,-132.19705,0.019101,-494.0,0.32217273,21.87,-907.4482,1011.9233,0.004518349,61.0,501.0,490517.25,774.7538,-416.93738,90000.0,14.0,5242.4604,257651.02,0.88235295,307208.47,-827.34595,10.666667,0.9441761,4016.882,6.3255816,2859.975,0.6666667,8920.935,12,0.1025479,0.13935766,0.33333334,0.33333334,0.049402945,0
0.6893872,0.21035023,0.048359808,118,0.5021294,-7402.0,-9313.0,102,17.49091,0.08002857,25209.0,-413.0,-183.0,0.0228,-25.0,0.6042818,59.265,-196.0,-2566.0,0.01827739,65.0,962.0,634492.4,-93.0,-212.0,157500.0,13.0,12037.478,577360.3,0.8833333,1631071.0,-742.2857,7.1666665,1.1198386,41254.434,0.14545454,7919.235,0.30769232,215857.98,11,0.2932,0.32171622,0.15384616,0.3846154,0.1269182,0
0.3138892,0.5108563,0.02924,-36,0.5021294,-553.0,-10251.0,-19,23.23077,0.2924,32895.0,0.0,-132.19705,0.015221,-91.0,0.1,4.995,-907.4482,1011.9233,0.0013738703,73.0,302.0,490517.25,774.7538,-416.93738,56250.0,10.0,5242.4604,257651.02,0.9285714,307208.47,-827.34595,9.0,1.0849882,4444.927,1.1538461,3551.4,0.5,18292.725,17,0.1025479,0.07669383,0.5,0.5,0.10663936,0
0.49044144,0.47944897,0.038086668,-102,0.47160995,-1198.0,-4726.0,-27,20.818182,0.28565,25708.5,-605.0,-32.0,0.008625,-185.0,0.13333334,17070.615,-895.0,167.0,0.00035381736,27.0,229.0,1046916.3,-680.0,-138.0,30000.0,14.5,0.0,71052.75,0.9166667,307208.47,-1301.5,12.0,0.9866993,17087.266,0.0,17088.93,0.0,17088.93,13,0.0793,0.0,1.0,0.5,0.0,0
0.0002781101,0.69409263,0.042364404,-88,0.81662285,-271.0,-5470.0,20,26.875,0.23856667,32206.5,-487.0,-576.0,0.006629,-116.0,0.1775789,6951.06,-369.0,-1679.0,0.0051703993,87.0,645.0,580311.8,63.0,-509.0,67500.0,4.6666665,0.0,238909.5,0.9230769,986950.3,-1133.4445,30.0,1.0415146,11210.372,0.041666668,6951.06,0.33333334,58972.184,3,0.0061,0.0,0.6666667,0.33333334,0.096215114,0
0.15610307,0.6075573,0.05,-99,0.5021294,-1891.0,-5683.0,0,10.0,0.06428572,10125.0,-13.0,-625.0,0.019689,-727.0,0.7777778,28289.926,-395.0,-430.0,0.0,12.0,60.0,363688.9,-91.0,-642.0,78750.0,12.5,0.0,91319.17,0.85714287,307208.47,-692.0,8.0,1.0,28317.676,0.0,13044.555,0.0,28323.225,8,0.0603,0.0,0.5,0.0,0.0,0
0.68131435,0.5118918,0.09890099,-79,0.80483896,-1406.0,-1768.0,-97,8.66474,0.19978,44950.5,-1670.0,-99.5,0.011657,-14.0,0.4950495,225.0,-602.0,342.0,0.2521859,29.0,1499.0,828052.7,-237.0,-25.0,112500.0,16.4,0.0,733500.0,0.88,153458.0,-737.0,6.0,0.7358595,4111.418,0.09248555,3375.0,0.4,66075.7,16,0.3465,0.013415782,0.4,0.4,0.10413709,0
0.71190363,0.23272477,0.02938752,120,0.5021294,-7267.0,-840.0,-47,4.4117646,0.140825,25348.5,-633.0,-47.0,0.008474,-9.0,0.20868114,130.5,-907.4482,469.0,0.47621801,19.0,150.0,117612.5,774.7538,-144.0,90000.0,14.25,5242.4604,257651.02,0.90909094,117612.5,-827.34595,6.0,1.3441325,8433.815,0.0,2250.0,0.5,47250.0,17,0.0749,0.0,0.5,0.25,0.29575574,0
0.24227743,0.28961125,0.05,121,0.5021294,-298.0,-4377.0,60,31.4,0.15,13500.0,-201.0,-11.0,0.020246,-38.0,0.33333334,4559.355,-2873.0,31143.0,0.07275849,45.0,157.0,1905641.0,-2324.0,-125.0,90000.0,12.0,7001.145,64125.0,0.8333333,307208.47,-2493.6667,6.0,1.0,5443.632,0.0,4559.355,0.0,8980.74,12,0.0528,0.0,1.0,1.0,0.0,0
0.34211642,0.12295542,0.051271886,-120,0.2635583,-932.0,-278.0,27,14.083333,0.122375,30838.5,-844.0,-28.5,0.007274,-351.0,0.4189735,7864.605,-907.4482,296.0,0.05478925,24.0,169.0,25960.334,774.7538,-10.0,252000.0,14.0,5242.4604,257651.02,0.8125,25960.334,-827.34595,7.0,1.0846418,12973.92,0.0,7866.63,0.0,35911.98,14,0.0157,0.0,0.5,0.5,0.108979836,0
0.6408614,0.3264752,0.05,124,0.5021294,-1199.0,-6027.0,117,6.9166665,0.08,9000.0,-1053.0,-30.0,0.018209,-694.0,0.625,30911.4,-242.0,700.0,0.07275849,13.0,83.0,58944.027,-31.0,-31.0,37500.0,13.0,0.0,64973.25,0.9230769,3267.0,-261.0,12.0,1.0,31435.44,0.0,31483.08,1.0,31483.08,11,0.1025479,0.0,0.0,1.0,0.0,0
0.39110783,0.69409263,0.035915032,20,0.48789063,-6969.0,-555.0,-67,10.421053,0.23891304,24727.5,-1801.0,-10.0,0.015221,-21.0,0.1503268,3272.4,-107.0,4804.0,0.0024334306,28.0,396.0,920766.1,9963.0,-694.0,51750.0,12.090909,0.0,175783.25,0.9285714,307208.47,-1320.1538,19.25,0.9228712,13378.045,0.0,1696.725,0.18181819,78513.12,9,0.1025479,0.0,0.27272728,0.27272728,0.0147862695,0
0.28012952,0.5108563,0.05629747,24,0.5021294,-2384.1423,-7230.0,58,6.5416665,0.1779,16011.0,-963.0,-132.19705,0.00733,-28.0,0.3164557,3945.375,-2513.0,1011.9233,0.007125009,17.0,314.0,490517.25,8814.0,-416.93738,45000.0,14.285714,0.0,31153.5,0.9019608,307208.47,-1418.0,14.8,0.9612098,10191.776,0.375,3945.375,0.2857143,15161.175,16,0.073,0.0,0.42857143,0.14285715,0.025705904,0
0.73114693,0.70769936,0.029343491,75,0.25733042,-2631.0,-159.0,33,14.529411,0.11521429,36292.5,-1673.0,-26.0,0.01885,-701.0,0.25468624,15900.795,-786.0,3381.0,0.2762212,54.0,247.0,1165425.1,-421.0,-272.0,105000.0,15.8,1999.71,395850.84,0.85,307208.47,-536.6,4.8,0.891751,20654.16,0.0,4003.065,0.0,31651.92,11,0.1398,0.0,0.2,0.4,0.10386489,0
0.3698446,0.8193177,0.05,-46,0.7989797,-984.0,-5040.0,74,4.90625,0.13333334,9000.0,-1972.0,-132.19705,0.018029,-141.0,0.375,151.47,-1252.0,1011.9233,0.038002558,38.0,314.0,425042.0,-885.0,-416.93738,33750.0,6.75,5242.4604,98210.25,0.9285714,307208.47,-1229.0,13.0,1.0557066,6158.806,4.15625,4291.695,0.0,12905.82,6,0.1025479,0.13664947,0.25,0.25,0.12935296,0
0.34178674,0.5108563,0.06434092,-99,0.5021294,-1440.0,-5580.0,-27,8.396227,0.23494445,19030.5,-1444.0,-132.19705,0.018801,-35.0,0.2738559,1279.845,-907.4482,1011.9233,0.14703381,26.0,890.0,490517.25,774.7538,-416.93738,40500.0,9.5,5242.4604,257651.02,0.954023,307208.47,-827.34595,24.571428,0.7938466,32869.89,0.12264151,2975.67,0.5,465358.72,7,0.1025479,0.00601888,0.25,0.25,0.08433413,0
0.7004892,0.6075573,0.032256182,-43,0.5769769,-2182.0,-3464.0,-27,3.6216216,0.12158,27355.5,-991.0,-22.0,0.006008,-33.0,0.2653083,13.725,-907.4482,63.0,0.0021804436,31.0,134.0,0.0,774.7538,-209.0,112500.0,13.5,5242.4604,257651.02,0.90909094,0.0,-827.34595,6.6666665,0.946081,9964.092,0.1891892,2250.0,0.25,17590.23,13,0.1025479,0.032185078,0.5,0.5,0.0,0
0.4359341,0.5108563,0.05235419,72,0.5602701,-2102.0,-7982.0,-119,11.041667,0.19697143,31023.0,-557.0,-238.83333,0.018029,-60.0,0.26579586,9750.24,-368.0,-978.0,0.001380295,32.0,265.0,400138.16,362.0,-280.0,78750.0,9.333333,0.0,338805.72,0.96,200773.86,-984.5714,24.0,0.9571833,19446.936,0.0,9750.24,0.33333334,55319.535,5,0.1025479,0.0,0.6666667,0.0,0.0,1
0.6827039,0.5108563,0.05131019,40,0.5021294,-1032.0,-869.0,-19,7.216216,0.10939623,26091.0,-748.0,-132.19705,0.04622,-15.0,0.4690307,0.09,-907.4482,1011.9233,0.051448222,41.0,1068.0,490517.25,774.7538,-416.93738,238500.0,11.714286,5242.4604,257651.02,0.94871795,307208.47,-827.34595,23.0,0.95874,15101.113,0.7094595,4287.51,0.5714286,649600.56,17,0.0603,0.098236024,0.2857143,0.5714286,0.13701227,0
0.51905024,0.50287825,0.029397782,13,0.5021294,-4602.0,-4836.0,93,9.125,0.21272,23931.0,-1318.0,-371.6,0.018634,-329.0,0.13819943,3078.495,-656.0,-705.0,0.0034632375,18.0,219.0,211171.86,-354.0,-73.0,37500.0,16.6,438.75,43870.4,0.9230769,314213.7,-695.5,12.0,0.95838726,3512.4563,0.0,3089.205,0.4,3937.32,17,0.1025479,0.0,0.6,0.2,0.0,0
0.16048485,0.28078958,0.048349373,-41,0.5021294,-2384.1423,-4265.0,114,25.897959,0.23152,26046.0,-352.0,-20.0,0.018029,-30.0,0.20883453,2502.45,-365.0,110.0,0.005314957,89.0,1269.0,74465.984,161.0,-71.0,112500.0,9.588235,440.7075,26059.842,0.9074074,56581.332,-279.6,16.222221,0.91767675,4808.879,0.020408163,2503.215,0.3529412,29667.105,11,0.0518,0.0,0.64705884,0.11764706,0.0,0
0.11842891,0.5108563,0.09929181,18,0.6365862,-1176.0,-5286.0,88,15.076923,0.28903845,33817.5,-455.0,-132.19705,0.00496,-24.0,0.34352458,18223.29,-907.4482,1011.9233,0.0005837772,26.0,196.0,490517.25,774.7538,-416.93738,23400.0,15.5,5242.4604,257651.02,0.93333334,307208.47,-827.34595,8.0,1.0383267,26788.826,0.0,18223.29,1.0,70240.19,13,0.1025479,0.0,0.0,0.5,0.10244362,0
0.69237137,0.24451639,0.043355163,17,0.5021294,-2384.1423,-10103.0,-105,6.5833335,0.042366665,5719.5,-2348.0,-218.0,0.035792,-27.0,1.023332,0.09,-721.0,-674.0,0.009493356,30.0,395.0,223862.98,-365.0,-316.0,67500.0,13.2,2414.3914,75160.46,0.5691057,436676.34,-1025.2858,28.857143,0.93897927,39000.562,0.0,4915.485,0.4,589109.94,15,0.1025479,6.9820304,0.4,0.2,0.07845572,1
0.30988604,0.7490217,0.041267775,-38,0.5015365,-176.0,-8200.0,-95,26.25,0.24194546,59881.5,-2639.0,-132.19705,0.025164,-740.0,0.17056644,882.585,-2638.0,1011.9233,0.0370181,114.0,315.0,490517.25,-2355.0,-416.93738,123750.0,13.5,5242.4604,118737.0,0.9230769,307208.47,-562.0,9.0,1.1316415,19934.412,5.1666665,13948.11,0.0,55493.64,15,0.0997,0.7828881,0.25,0.25,0.19254215,0
0.7250212,0.5108563,0.0578578,-61,0.5021294,-2384.1423,-11280.0,65,32.4,0.12146667,16398.0,-1255.0,-132.19705,0.072508,-1082.0,0.47632656,6192.54,-2097.0,1011.9233,0.07275849,45.0,162.0,154276.0,-1622.0,-416.93738,135000.0,18.0,3269.43,62315.58,0.85714287,307208.47,-2079.0,6.0,1.1111276,7361.532,0.0,6192.54,1.0,12037.5,12,0.1025479,0.0,0.0,0.0,0.108923614,0
0.74414533,0.36394525,0.05106,93,0.5021294,-431.0,-9375.0,-101,20.461538,0.12765,11488.5,-953.0,-13.666667,0.026392,-23.0,0.4,7528.815,-702.0,188.0,0.019953221,26.0,266.0,854661.4,1082.0,-176.0,45000.0,14.75,10465.86,1043560.8,0.8666667,32193.0,-620.2,8.0,1.0486147,12889.654,0.0,7534.665,0.25,15270.3,14,0.1025479,0.0,0.75,0.5,0.10603687,0
0.6229754,0.6041126,0.099186994,-60,0.73151344,-2384.1423,-2237.0,-3,7.5333333,0.058740743,7137.0,0.0,-67.0,0.025164,-1717.0,1.6885554,3035.79,-441.0,635.0,0.0047346316,23.0,339.0,368713.6,-104.0,-115.0,60750.0,13.25,0.0,220909.1,0.9183673,252760.5,-519.5,26.0,1.0147576,12655.919,0.0,7488.27,0.0,15650.37,9,0.1025479,0.0,0.75,0.75,0.027238725,0
